sample_id,iteration,seed,Percentage of burned trees
0,0,6162961283163862125684336470357099593,0.019
0,1,101649471688653863930822266818403915242,0.033
0,2,216837661314011096387824434049524317771,0.0295
0,3,53547529138859905520175384762159150123,0.029
0,4,274617877897933080069282440409839818070,0.026
0,5,35684285051875375197583196512746931607,0.038
0,6,9893551065556456052515046322409142861,0.026
0,7,180960148340379037418915532737416090152,0.0385
0,8,183898082840329890298048815665814111654,0.0375
0,9,24809609753407760364807533926700640984,0.031
0,10,129894723616125571606584037393688073163,0.035
0,11,130162185277017111007349865666662420266,0.028
0,12,155627716094452333833570385507220311448,0.0265
0,13,29054870210027926436824840772600500087,0.0315
0,14,83836575741056583787065322410145617764,0.029
0,15,312827539117625983373852681567392055553,0.0315
0,16,9999919602586109852319961268078989669,0.0365
0,17,4022486295418428900338449857046080969,0.0285
0,18,312756149041138973916034677976524911471,0.028
0,19,3094049185581956640856333398407757803,0.03
0,20,313142966211513189388220198956083510154,0.039
0,21,44152711488650767392391728232230357005,0.0285
0,22,321790233632433727083519266736491071930,0.0245
0,23,20783364082439426714157916685003357446,0.0215
0,24,265210014235876551949408235284045448309,0.0325
0,25,85949040415663417963702414374950400827,0.0225
0,26,51235790969325859812611096158968229060,0.0305
0,27,192830735271431032099616738189409128207,0.024
0,28,7168036059306210552799066358015410650,0.029
0,29,38413637547163620870157504109426381929,0.021
0,30,46622213973505425382592345883666922759,0.0365
0,31,269388145108436763170374283506915432410,0.0245
0,32,332551680572331987844854446612336415857,0.019
0,33,176777792143823868817191085758073375163,0.03
0,34,76676997099960104213929549233713711572,0.022
0,35,183040145495700427034932252039193763761,0.0345
0,36,24978454081971378791693932490541745582,0.0255
0,37,113175805148589247117554706828082473272,0.021
0,38,136188001527197594580517745699771141900,0.024
0,39,143473498478481958804303978880333054907,0.034
1,0,93643193481721318203464082019662380840,0.031820308844174076
1,1,252005697831079495212511122892513306900,0.029480580252690687
1,2,206741971537923484789905866802529233360,0.03603182030884417
1,3,154470922639130179303362907120751705664,0.029948525970987367
1,4,48093956699097457402593844415491381320,0.02573701450631727
1,5,94234195315578828128031214017132743702,0.02901263453439401
1,6,272391025537163569163476674133804923979,0.023865231633130556
1,7,74137634680998461683301725853164118813,0.028076743097800654
1,8,74111554998604627560476821694180671822,0.022461394478240523
1,9,46346286236973355374718969124969916276,0.040243331773514274
1,10,235569229126831939807032304884091188349,0.022929340196537203
1,11,201660226811197832364561564383973520572,0.02901263453439401
1,12,35584141028977871784728323384203815923,0.02526906878802059
1,13,289597163204605276603428230980310159315,0.03228825456247075
1,14,221450828284443944783493822038430283644,0.02667290594291062
1,15,88157017001937007204894561746806604626,0.029948525970987367
1,16,24080159605073208852184196626651829812,0.022929340196537203
1,17,233138697285417886222696925964580810979,0.027608797379503978
1,18,96098740414347968431945913611765812738,0.026204960224613945
1,19,282245258535195246376870305877085345505,0.020121665886757137
1,20,54937640333020424680117044975445238891,0.027608797379503978
1,21,319144275659203934416394937276103579020,0.030416471689284044
1,22,110377384302862814816382243814603996790,0.029480580252690687
1,23,160975211114338798745334381599092672856,0.023865231633130556
1,24,73716728863072017423285816715528764542,0.02573701450631727
1,25,45844981715955834199509382789479157908,0.029480580252690687
1,26,205996185802113891411908751708828803119,0.029948525970987367
1,27,326363313804999570770164612196400610302,0.0271408516612073
1,28,80415354734616075514789206155496489854,0.01544220870379036
1,29,291061782618865970211133690631517483146,0.029480580252690687
1,30,303506990883563300761422547787913809175,0.03369209171736079
1,31,239373395267220966920087918162722879924,0.030416471689284044
1,32,11947408156124210912162990718093893451,0.029948525970987367
1,33,71650832171558346987397860566451509427,0.03462798315395414
1,34,98487182442113774161360278948594871461,0.030416471689284044
1,35,211533792268021214282511783422604589987,0.024333177351427236
1,36,224365299440897778978612702185802836403,0.02339728591483388
1,37,322601513911638149989458172802392746752,0.028076743097800654
1,38,37106817991789931632533398421055148192,0.028076743097800654
1,39,134814830682301721174696969438987164833,0.030416471689284044
2,0,6907648653310200596633117547398444047,0.027692307692307693
2,1,54531146854430153345270274511363768915,0.02945054945054945
2,2,133718956976854700323350895576980401721,0.027692307692307693
2,3,153676847245159851292485895433739048873,0.02989010989010989
2,4,92633639631234490071434165507613811169,0.03868131868131868
2,5,271326116374194843911358809320939854929,0.03032967032967033
2,6,316717965358657311647493059182620995883,0.023736263736263738
2,7,23978749770206171608577804879916002055,0.01978021978021978
2,8,10615311055053852824618238704311567333,0.026813186813186812
2,9,91771342883661053465598569817767022926,0.02197802197802198
2,10,86280704269521625138978461455360199316,0.036923076923076927
2,11,287351707074128700900071685846343430351,0.03164835164835165
2,12,315490788226163779724597656783579879334,0.026813186813186812
2,13,91232652509031935269228643381113643350,0.027252747252747254
2,14,38855499202775930391987352359788890638,0.03208791208791209
2,15,254311697849102199736862882049646448251,0.03428571428571429
2,16,107587373176408436614641200168625739441,0.03076923076923077
2,17,13412503539757374790613717835961198928,0.0210989010989011
2,18,226935956632525557064551232441360011741,0.03736263736263736
2,19,284207105560473216337137457134697294515,0.03164835164835165
2,20,105474427478805237637228667156335792219,0.03296703296703297
2,21,122202149873164840011050277653313592244,0.027692307692307693
2,22,212448085122936890595111652583504078253,0.03208791208791209
2,23,328970425304361884062581909298778301243,0.023736263736263738
2,24,31168825833008527979444091027219722160,0.028131868131868132
2,25,14708651170850237041472004478859970564,0.03208791208791209
2,26,44683885039982845982493745900912953351,0.03824175824175824
2,27,127341528893193922683941977870054577558,0.027692307692307693
2,28,242420915461075415948656991184863955545,0.028131868131868132
2,29,52696586678899619489351318156072859342,0.03824175824175824
2,30,23930399474928419626147820367007257986,0.024175824175824177
2,31,187572605543119320469564646398993209369,0.03296703296703297
2,32,254601110718131827949659576082940362659,0.03428571428571429
2,33,267696526061463537870702748801758816938,0.03032967032967033
2,34,105308864018673678569785942446209739526,0.036483516483516484
2,35,338967696168666808767798971507799724225,0.026373626373626374
2,36,286472733144593074329318156896065173875,0.03076923076923077
2,37,104021849243811777229199581424591952257,0.02241758241758242
2,38,170381015059985811303731746285896361148,0.036483516483516484
2,39,281851711478608045374108910591020091667,0.027252747252747254
3,0,32156918324053012115820808420552900129,0.020721094073767096
3,1,266559567783474261849958850156122220217,0.036469125569830084
3,2,79192913827596639656590426475888993380,0.029423953584749276
3,3,242783006521511238659952693790210165608,0.04144218814753419
3,4,29047275693328197641950243586076755825,0.02818068794032325
3,5,105990613350949088125375637594214378603,0.033568172399502695
3,6,68582500079135681808069039673673474049,0.04061334438458351
3,7,34938345717676776412791593913618419832,0.030252797347699957
3,8,108075354590197513572815087164483331973,0.02818068794032325
3,9,240402863495535704620021881409915417792,0.04931620389556569
3,10,213641146693350051904897809170035193439,0.030252797347699957
3,11,278529511498964188889944301829089870342,0.03937007874015748
3,12,298090803351167202799178318028541859510,0.021135515955242438
3,13,104017376988652861249076413194616366063,0.03439701616245338
3,14,281211431091364074544928414769840420381,0.023622047244094488
3,15,215552866473753759842679484202693060975,0.0306672192291753
3,16,113974015942673678221464374617041148120,0.03273932863655201
3,17,118969196043550369408174159131541268114,0.03937007874015748
3,18,23338578062801874007788942336396440768,0.029423953584749276
3,19,270690914218535347709835449913227301754,0.03232490675507667
3,20,101571348723762216610130548150620153877,0.033568172399502695
3,21,85665503469369595293551463454713631911,0.02818068794032325
3,22,131772473579905503112975572965175660776,0.0256941566514712
3,23,34447775403173731313307758606763086378,0.02652300041442188
3,24,4177745637075828410956588054179653649,0.023207625362619146
3,25,280092245191355818127697122385416218541,0.033568172399502695
3,26,182109970941293782489101606248296694075,0.0256941566514712
3,27,257010786704825491025699382591377153647,0.03812681309573145
3,28,239157791980630061840455617896688365897,0.0435142975549109
3,29,50852537828282055393613618996307001031,0.029009531703273934
3,30,321853387561152090129776835959574874200,0.03439701616245338
3,31,259519457535718001274490583623117950666,0.027351844177372565
3,32,190331424659682186192194322568158017861,0.020306672192291753
3,33,310645676440139610204849149016218784269,0.018234562784915042
3,34,53205899489243103867152675713538555484,0.035225859925404064
3,35,310329903166994059438575078403880198872,0.03481143804392872
3,36,139942360326756320849496656166482437357,0.023207625362619146
3,37,46218730756377801513812459186724972916,0.029009531703273934
3,38,227670517147006201756822083964480662192,0.02237878159966846
3,39,21446115162973397290107750656860904947,0.031910484873601326
4,0,89551931651940044416797294738753827151,0.02822422579380635
4,1,110169495705226214074980732002793266163,0.03018424147393179
4,2,318934303081803591773585035598062652156,0.03410427283418267
4,3,33291350209864372535158835135254335674,0.026656213249705997
4,4,99119506801082211472459802763475232168,0.03057624460995688
4,5,204999060650181371447160144062805157781,0.03410427283418267
4,6,210439533319766166607391899841122080145,0.029008232065856527
4,7,172889374315932043937514525521949303089,0.024304194433555467
4,8,99070878885991028228794048588780687868,0.024696197569580556
4,9,326648190471277409830894494652437073063,0.023520188161505293
4,10,71947338437614700494552328418168059633,0.022736181889455115
4,11,69922276339809161565739655013333505087,0.023520188161505293
4,12,24481004953427247660787731338027872438,0.030968247745981968
4,13,204314467460116079803830641223139435599,0.03410427283418267
4,14,258424916805821190353882792998667198271,0.029008232065856527
4,15,32663066528948609982812213217218490482,0.03841630733045864
4,16,751065968381754886940083994105132516,0.025872206977655823
4,17,287234075885546236502720518044224214514,0.029792238337906705
4,18,240495094466199812058994275439314079056,0.01960015680125441
4,19,177169384649313172760747488200591492025,0.03449627597020776
4,20,32617094910009270711610669943389207968,0.029792238337906705
4,21,46442034884524623089665701129211917584,0.029400235201881616
4,22,319470598870796325536319610619779510005,0.026656213249705997
4,23,301370981271910522616919861763620230171,0.026264210113680908
4,24,35195462047453878365692904494922965806,0.03841630733045864
4,25,299885293563715896352266647555551221207,0.033320266562132494
4,26,289021226843544030250557455498811095789,0.03410427283418267
4,27,168427094588627136374945153578078427619,0.029400235201881616
4,28,259880776748523019466644855339546572400,0.03567228537828303
4,29,282946776605731570191768112244404977608,0.032144257154057235
4,30,163659421951855164710131439242213274395,0.03410427283418267
4,31,187661593638852089436178621151534882307,0.03528028224225794
4,32,175275038337106923198725063566122108059,0.03136025088200706
4,33,155441064609853442197950737601049695980,0.025480203841630734
4,34,128424213837064136260696039337136676395,0.029400235201881616
4,35,122011986192263815115767877137218414146,0.03410427283418267
4,36,26830744678219498912360537832339717871,0.03724029792238338
4,37,301982908247651623679146158107039248994,0.03841630733045864
4,38,73269124389113614964747244290383341934,0.032144257154057235
4,39,89436602478023265869039137576739874525,0.042336338690709525
5,0,54186590637642357064143308503111885869,0.03904797322424693
5,1,288650515385446179340398786950177343359,0.027519523986612122
5,2,120749758680249403479365462649788205203,0.03272592041651171
5,3,280020219476929842192998814380174756983,0.026403867608776495
5,4,160399179230886912929779088132033493390,0.02714763852733358
5,5,126584123911751529910924438595930775635,0.025660096690219413
5,6,278330176408570744444552127653252804155,0.03644477500929714
5,7,323203110292402409525554984079643009669,0.0334696913350688
5,8,290280398279310219818138079593301364268,0.034585347712904425
5,9,322815101736119719365595077899860653592,0.029378951283004835
5,10,145884181710096231597641520474425316175,0.02714763852733358
5,11,311698794739658225822411111333244884124,0.03756043138713276
5,12,135978409398574005942014517031829379192,0.027519523986612122
5,13,198774157441261417106223126601605799261,0.030866493120119003
5,14,64088225772665517022533123588500718794,0.03570100409074005
5,15,105923921466683922761349951796249949873,0.030866493120119003
5,16,160725848106707102400642937902568817146,0.027519523986612122
5,17,287635915426462061524411986714603927366,0.03495723317218297
5,18,87953318237137163554755273431213980705,0.028263294905169208
5,19,146998355278812732736589222971100443496,0.03495723317218297
5,20,291794779944666060154061592134374665554,0.033097805875790254
5,21,338592841327675771860538646188992997269,0.029750836742283376
5,22,30925911886126149153323016048421483986,0.027891409445890667
5,23,268715579576750776315366631339239441613,0.03644477500929714
5,24,297716556473848192165280276641663700457,0.02528821123094087
5,25,329727257417923632628299742002142006913,0.03198214949795463
5,26,253181681156076220866493999757271674533,0.03756043138713276
5,27,331535323458417062077130769451834080526,0.040907400520639646
5,28,298643481904445371769429723335514333132,0.028263294905169208
5,29,216631885227723862793720214368585135690,0.030866493120119003
5,30,238447766120303462737905990142584311656,0.03644477500929714
5,31,20385758858543047502686502766455512187,0.03495723317218297
5,32,320108899483589706838611563161057270025,0.029378951283004835
5,33,207633386658011935316223903092231384404,0.03198214949795463
5,34,171979413139205572417404753735032849245,0.027519523986612122
5,35,119585774954776769022101637763842558310,0.028263294905169208
5,36,124684021163074389078889122802084201800,0.04351059873558944
5,37,306118670226045143706653680291194535628,0.02677575306805504
5,38,266078968892747756111174782112934799676,0.034213462253625884
5,39,202071296151353520433970098934045073967,0.04351059873558944
6,0,44211135559299482723270967594505797794,0.025468694729395117
6,1,112312495459695432938352406851986040506,0.035373187124159884
6,2,313391152172278252954048740504129334488,0.026883622214361514
6,3,140392357098501420814436418404706295105,0.035373187124159884
6,4,170412974676498671766987127314948404036,0.051998585072515036
6,5,93600354164764422178404006268591948527,0.04810753448885745
6,6,29880572813025185260821118217786653638,0.052706048814998234
6,7,130994746918393544400810262744966508636,0.0325433321542271
6,8,139997122951693552123272272615212521616,0.035373187124159884
6,9,267826035650158612586651797531885091145,0.04704633887513265
6,10,43125343762307000646389168414458197898,0.036434382737884685
6,11,19268318717929183549065412145099000046,0.05235231694375663
6,12,85301593502862969771376025084144627597,0.039617969579059074
6,13,278842219510292635066668912716882167117,0.04916873010258224
6,14,297897763047072415214563497527597539539,0.0325433321542271
6,15,57747106317274045075297842764728707166,0.042094092677750265
6,16,17779122986746127344868397011729454877,0.039617969579059074
6,17,283452684735143504607481154696055501048,0.03926423770781747
6,18,274321386792392323192012571071168138451,0.026176158471878316
6,19,207136625008957877140873458974060937630,0.030067209055535903
6,20,148864420797140386281851946314634174373,0.030067209055535903
6,21,238074062380021286332178625926274816903,0.04032543332154227
6,22,91604726549012321610638300704456627624,0.039617969579059074
6,23,50303524674904997452998841737530718499,0.03431199151043509
6,24,234946254874100372577220246896672664522,0.0311284046692607
6,25,196189527496969191755780594685092451737,0.03749557835160948
6,26,208790773352140568953364625553101437629,0.039617969579059074
6,27,217984324054454047806536070441337502412,0.0318358684117439
6,28,70266490878358041253904870912005087116,0.0314821365405023
6,29,135150600435307235604252620985936665605,0.0318358684117439
6,30,172136482303436037731081727881164747439,0.030067209055535903
6,31,30827383888687136594387830147435602036,0.04103289706402547
6,32,265623054569341068545210229304404411014,0.04103289706402547
6,33,235259262367979020675387500098913224510,0.03501945525291829
6,34,85298954692571965370327474854730899964,0.039617969579059074
6,35,115401352351975595979800400852654324481,0.02794481782808631
6,36,125928829652746256051062649423716995694,0.04421648390519986
6,37,84090859925410717146840234488926149203,0.04138662893526707
6,38,298649513201112263352499377306823006633,0.0314821365405023
6,39,150361703529429527163030746314015730422,0.030067209055535903
7,0,326860536199349864496968035178504220422,0.04654300168634064
7,1,206088671926125023190596942727771556873,0.03305227655986509
7,2,337365890060536208005441835958522546438,0.04350758853288364
7,3,123952006475229272147404293654725475519,0.05430016863406408
7,4,229198219137617885978755196230792060759,0.0357504215851602
7,5,134482781572002197551204130259899848467,0.051264755480607084
7,6,113621561726412365800361918517355271738,0.027655986509274873
7,7,127353099829206089545936771287724121247,0.0418212478920742
7,8,318584435333730565080558814671065931832,0.03709949409780776
7,9,179373443831117058251664598454640190584,0.04350758853288364
7,10,333245727606984735374594514003642055307,0.03709949409780776
7,11,65314020032156816662494852085931090663,0.04688026981450253
7,12,183951679437466260384747825099587574194,0.03811129848229342
7,13,144230214961399294678862402465782732249,0.0357504215851602
7,14,173438103018014247351750430289596105726,0.040809443507588535
7,15,49068610822932732809164444577530604193,0.05227655986509275
7,16,90410618206928300400310672775956818512,0.02833052276559865
7,17,2004031962734918834067834015427979336,0.03811129848229342
7,18,267024584138666174887401593367693026481,0.029679595278246207
7,19,282643804461975617997635503243478104759,0.03777403035413154
7,20,70284111277477516852284507119325320917,0.037436762225969644
7,21,307407359871406710200403813231068837069,0.03338954468802698
7,22,29018140404142595541361078915943676496,0.034401349072512646
7,23,335816454793152620230544591497141116201,0.029342327150084318
7,24,281396524370805452784280060904849280015,0.03035413153456998
7,25,35823065296512817249420887517343455244,0.051264755480607084
7,26,292102879854463222333307722487566678539,0.03811129848229342
7,27,191930865500008737354061838918158466447,0.040809443507588535
7,28,49084103657255484206553881335619642116,0.025632377740303542
7,29,51958557860306995998781880041685786345,0.03473861720067454
7,30,85711957722159329809359691324223972406,0.04957841483979764
7,31,37116395023848104910119348818457580714,0.03237774030354131
7,32,169853045050592424234861679307818228395,0.03372681281618887
7,33,113616896462491806662996956758096659048,0.040134907251264756
7,34,83858837564031633798621045612029143000,0.03912310286677909
7,35,156903737133145116385706317178355370589,0.03170320404721754
7,36,103316161726356148113821450393838789672,0.03204047217537943
7,37,230163324431894138031401698218003263995,0.036762225969645866
7,38,293671241022481324640730389739557073768,0.0566610455311973
7,39,92653645649869704404008522663343925076,0.0387858347386172
8,0,287001208703705877315454509251645553587,0.037705446342249434
8,1,73815561272295924995876859052660670373,0.050918466000644536
8,2,123613302296013997552040208604664382073,0.044150821785369
8,3,135468990027499294574759514959952613265,0.059297454076699965
8,4,110637400996060133302648003568331219412,0.048340315823396714
8,5,310207826490935276779580041874649963082,0.03222687721559781
8,6,207611555917848858042282287305691527375,0.04189494038027715
8,7,237790437903729478665578148581226001157,0.0412504028359652
8,8,147037229516213517186817556185652126747,0.05543022881082823
8,9,104401129761050941652148415022272789636,0.045762165646148885
8,10,258699190359656548906367934903292339368,0.03706090879793748
8,11,48739872221487104427375017759166075351,0.0412504028359652
8,12,60165274139330080742964057258462890252,0.05446342249436029
8,13,238981514917925299201975468087348975183,0.044795359329680956
8,14,220814641831037988193323366626655275168,0.03222687721559781
8,15,48777373069628485617429224546637659809,0.0412504028359652
8,16,231610648733738090348350070561504826428,0.03706090879793748
8,17,73738664645378377900221296518892624899,0.044150821785369
8,18,145474634797650900241020271523850436096,0.037705446342249434
8,19,261169005508765400402500371127640977010,0.03254914598775379
8,20,89249276477823391128271303532470854775,0.036738640025781505
8,21,103093719456075994630678776525959381383,0.02868192072188205
8,22,147016768983593832016799495008626207163,0.03544956493715759
8,23,107035173867630271653323801013939612883,0.04157267160812117
8,24,95025880840533601203129702633158737698,0.03899452143087335
8,25,183163115270735962046688132325640584904,0.03802771511440541
8,26,49523192553516212696385290024658393161,0.04672897196261682
8,27,268411911641187076688169911664212587731,0.044150821785369
8,28,246690913042818826426782804155024069925,0.044150821785369
8,29,297500113003753885751057193980564837394,0.05059619722848856
8,30,6028885106653639006684847946723504239,0.03931679020302933
8,31,285128588293540622950859533171233370369,0.03706090879793748
8,32,20500411266896041098766473719944418774,0.02868192072188205
8,33,292196490000694040574744222997080839343,0.047695778279084756
8,34,111092367746028360472081889779566557937,0.03544956493715759
8,35,31419655659911428008672474876440965146,0.03287141475990976
8,36,301141754713727126733875411535927625166,0.047695778279084756
8,37,45576983768093186020255694137132352241,0.04640670319046084
8,38,53147631616758940355526966568479324834,0.03802771511440541
8,39,228809257599927421029269166296628719815,0.048018047051240735
9,0,327674601933193179933252462354362454131,0.04504782474544894
9,1,136367335248316288884544627175061056576,0.026535020055538414
9,2,10443636136709262831668957333510690773,0.0367170626349892
9,3,279201883629143219760955123064561955261,0.04443073125578525
9,4,107678734554578697361805885374028338381,0.03424868867633447
9,5,150654374159604946199353764052128118978,0.03640851589015736
9,6,200011682044821415314755774934381113457,0.03332304844183894
9,7,101889739874606339081703322235517112067,0.05245294662141314
9,8,63841890822193542567353701929900863853,0.05152730638691762
9,9,16483439452736689872462043326550446881,0.043813637766121565
9,10,154532267712696616752993111472211198739,0.040728170317803146
9,11,162479529298832876101605879955016282194,0.03332304844183894
9,12,97350538134429249352866211694714669774,0.047824745448935516
9,13,169813621236560621159923020382341329484,0.03023758099352052
9,14,106537257319009757232865696707717550690,0.031163221228016045
9,15,294650619834354704291917643657088726717,0.03517432891082999
9,16,50967918555062173524877071360835000865,0.03825979635914841
9,17,159912394157399688865096323652194386418,0.03609996914532552
9,18,237025565180196577040218893290920074648,0.07775377969762419
9,19,210881105441167205716910470390357998970,0.026843566800370255
9,20,22112039436082650465809682986108421828,0.06788028386300525
9,21,315922271638276161842783975284657919291,0.04473927800061709
9,22,119315465626270443785313312490991689887,0.0484418389385992
9,23,16623763503457060751202473543364731156,0.05029311940759025
9,24,123466909228779001218032285488445233837,0.031780314717679725
9,25,132349483476068961800904368722072825146,0.031780314717679725
9,26,284103192965402510819215467980738806104,0.042270904041962355
9,27,154094054394707263105673440027058086904,0.056155507559395246
9,28,325795912472959201879194707636321592384,0.03363159518667078
9,29,319192754411180698053255242811966639193,0.04443073125578525
9,30,241595118720991687356358881237240409691,0.042270904041962355
9,31,299751069746354067666172127808223122514,0.03825979635914841
9,32,299420900144102955920896816765755782990,0.03363159518667078
9,33,143621413728462786060329778982866243193,0.03918543659364394
9,34,188639177288751969833051762277916358087,0.040419623572971304
9,35,119363229801808336585421278670566482174,0.04720765195927183
9,36,133264595175887036924424570045834477724,0.043813637766121565
9,37,130634784514013375494780918176616576169,0.04196235729713051
9,38,94334922557440857648315386918206505473,0.04504782474544894
9,39,225659610031198982381404022305382772772,0.05954952175254551
10,0,281371042270192886371936332999367901132,0.042024267534773604
10,1,156102066432141399979519233449682752509,0.03580941106836342
10,2,39787871258924650411902246384854067077,0.053270198283515834
10,3,17183536875800439436424102051823638174,0.040840485350695475
10,4,282216974878799766050635667522061097980,0.0529742527374963
